,artists,disc_number,explicit,is_local,name,popularity,track_number,type,genre,album_type,year,album_name,danceability,duration_ms,energy,instrumentalness,liveness,tempo,valence,pitch_0_mean,pitch_1_mean,pitch_2_mean,pitch_3_mean,pitch_4_mean,pitch_5_mean,pitch_6_mean,pitch_7_mean,pitch_8_mean,pitch_9_mean,pitch_10_mean,pitch_11_mean,pitch_0_sd,pitch_1_sd,pitch_2_sd,pitch_3_sd,pitch_4_sd,pitch_5_sd,pitch_6_sd,pitch_7_sd,pitch_8_sd,pitch_9_sd,pitch_10_sd,pitch_11_sd,timbre_0_mean,timbre_1_mean,timbre_2_mean,timbre_3_mean,timbre_4_mean,timbre_5_mean,timbre_6_mean,timbre_7_mean,timbre_8_mean,timbre_9_mean,timbre_10_mean,timbre_11_mean,timbre_0_sd,timbre_1_sd,timbre_2_sd,timbre_3_sd,timbre_4_sd,timbre_5_sd,timbre_6_sd,timbre_7_sd,timbre_8_sd,timbre_9_sd,timbre_10_sd,timbre_11_sd
4AHCh0JCCzPYsvRCUFdru3,Brian Eno,1,False,False,No One Receiving - 2004 Digital Remaster,28,1,track,ambient,album,1977,Before And After Science,0.6409999999999999,232787,0.789,0.000218,0.139,107.67200000000001,0.5479999999999999,43.46455797101449,33.39833786231883,13.69221739130434,0.40006521739130474,9.798185688405797,-17.584071557971008,-7.936416666666668,-0.793644021739133,-1.6877137681159466,0.4581865942028988,-9.509339673913047,-6.214663043478259,5.576219392624192,34.15331499583715,31.421944554245922,32.40008844653018,23.71496932833395,25.0849106919619,21.223154259614894,17.37377104671265,15.22049836807506,14.732160769885004,14.857797338781747,12.648841129271716,43.46455797101449,33.39833786231883,13.69221739130434,0.40006521739130474,9.798185688405797,-17.584071557971008,-7.936416666666668,-0.793644021739133,-1.6877137681159466,0.4581865942028988,-9.509339673913047,-6.214663043478259,5.576219392624192,34.15331499583715,31.421944554245922,32.40008844653018,23.71496932833395,25.0849106919619,21.223154259614894,17.37377104671265,15.22049836807506,14.732160769885004,14.857797338781747,12.648841129271716
6aSIDnecfBOP1oA8jK8lNh,Bersarin Quartett,1,False,False,Inversion,0,3,track,ambient,album,2008,Bersarin Quartett,0.0612,342440,0.183,0.9590000000000001,0.33399999999999996,69.74,0.0308,34.86965175332528,-170.6107738814993,34.294941958887556,-12.900106408706163,55.14959129383313,-42.28229746070137,6.158886336154773,4.042100362756952,0.7084945586457073,-2.4857424425634824,-0.42999274486094335,-4.7232430471584,9.285961391701232,58.81376090734417,33.67106826146589,22.013550792296815,29.595004225114977,10.253336435478445,18.322851094312615,10.233869297219826,11.133049106605043,7.16418592167084,9.706630904598523,8.723142349274095,34.86965175332528,-170.6107738814993,34.294941958887556,-12.900106408706163,55.14959129383313,-42.28229746070137,6.158886336154773,4.042100362756952,0.7084945586457073,-2.4857424425634824,-0.42999274486094335,-4.7232430471584,9.285961391701232,58.81376090734417,33.67106826146589,22.013550792296815,29.595004225114977,10.253336435478445,18.322851094312615,10.233869297219826,11.133049106605043,7.16418592167084,9.706630904598523,8.723142349274095
7K7DeIN0qZvNVrc2Skyoks,Biosphere,1,False,False,Too Fragile to Walk On,8,11,track,ambient,album,2000,Cirque,0.114,291828,0.0468,0.8740000000000001,0.11199999999999999,57.848,0.0703,27.918273131672617,-173.15851156583622,-32.45827758007117,-36.28950622775802,11.723734875444833,-37.01346619217082,10.01261743772242,7.668320284697506,-15.072467081850522,-7.11738612099644,-2.1371672597864775,4.894883451957299,4.111043656736621,35.455360236554846,36.26345020586076,27.965267700028285,25.735587908367435,13.84787404284227,16.976823987881033,12.908957317278611,10.169094933148111,7.465016586582714,10.157500718505647,11.36554160460132,27.918273131672617,-173.15851156583622,-32.45827758007117,-36.28950622775802,11.723734875444833,-37.01346619217082,10.01261743772242,7.668320284697506,-15.072467081850522,-7.11738612099644,-2.1371672597864775,4.894883451957299,4.111043656736621,35.455360236554846,36.26345020586076,27.965267700028285,25.735587908367435,13.84787404284227,16.976823987881033,12.908957317278611,10.169094933148111,7.465016586582714,10.157500718505647,11.36554160460132
5J0Lcr0ohEcayYdTkc9ryY,Solar Fields,1,False,False,Phase 06 - Dialogue with a River,0,6,track,ambient,album,2011,Until We Meet the Sky,0.24100000000000002,606613,0.162,0.86,0.106,113.581,0.0398,30.81165093411997,-52.2245688298918,-61.43123942969505,-39.44097787610613,-5.567698131760072,-38.97153048180922,1.03647935103245,0.13487758112094508,1.1631106194690304,2.3437851524090454,-8.534559980334308,1.283169124877086,5.931791126846491,59.92278667433567,49.43603336409983,30.724204934287165,29.328734349530453,20.66679053023866,16.8047810529005,14.350812117032113,18.13904896166554,11.399974018470235,11.442659685295144,14.006070385296718,30.81165093411997,-52.2245688298918,-61.43123942969505,-39.44097787610613,-5.567698131760072,-38.97153048180922,1.03647935103245,0.13487758112094508,1.1631106194690304,2.3437851524090454,-8.534559980334308,1.283169124877086,5.931791126846491,59.92278667433567,49.43603336409983,30.724204934287165,29.328734349530453,20.66679053023866,16.8047810529005,14.350812117032113,18.13904896166554,11.399974018470235,11.442659685295144,14.006070385296718
534vXvLFx826byt1NdkMar,Hammock,1,False,False,One Another,0,5,track,ambient,album,2011,Longest Year,0.102,402915,0.37200000000000005,0.909,0.16699999999999998,90.601,0.0393,38.90854101077053,-58.22971085335534,58.05032311516161,-1.550723280861645,15.140297431648698,-33.756332228666146,13.341597348798691,0.8026048053024019,-9.303748135874063,-3.9043761391880705,-1.2322096106048044,10.060871582435794,8.697751885046548,55.73594810544042,32.88339869611445,17.372495788841444,26.047579012449535,9.680483170332531,16.083912240665594,10.044769174792874,14.747972634975447,8.911522929318082,7.415036044457507,14.188390199980809,38.90854101077053,-58.22971085335534,58.05032311516161,-1.550723280861645,15.140297431648698,-33.756332228666146,13.341597348798691,0.8026048053024019,-9.303748135874063,-3.9043761391880705,-1.2322096106048044,10.060871582435794,8.697751885046548,55.73594810544042,32.88339869611445,17.372495788841444,26.047579012449535,9.680483170332531,16.083912240665594,10.044769174792874,14.747972634975447,8.911522929318082,7.415036044457507,14.188390199980809
541SyZBJoWCWLtllVUQcUw,Brian Eno,1,False,False,Task Force - 2005 Digital Remaster,0,15,track,ambient,album,1978,Music For Films,0.5920000000000001,82867,0.402,0.927,0.366,89.76899999999999,0.0785,29.529611111111116,5.55192156862745,-29.26375490196077,-14.20668627450981,17.097859477124175,-26.264571895424833,-9.312218954248372,8.423248366013071,6.628049019607844,-3.2444542483660115,-0.4370947712418297,-3.647702614379085,8.767603544330951,53.76633384405053,43.19529292542766,28.25999313771814,21.602913361734675,19.557147712593245,20.216036515138416,19.497377575082375,14.93368031657264,12.69622737923014,12.5234627959213,9.765217143286378,29.529611111111116,5.55192156862745,-29.26375490196077,-14.20668627450981,17.097859477124175,-26.264571895424833,-9.312218954248372,8.423248366013071,6.628049019607844,-3.2444542483660115,-0.4370947712418297,-3.647702614379085,8.767603544330951,53.76633384405053,43.19529292542766,28.25999313771814,21.602913361734675,19.557147712593245,20.216036515138416,19.497377575082375,14.93368031657264,12.69622737923014,12.5234627959213,9.765217143286378
7oaAi2tLJzJUHn7zGTfYpy,The Black Dog,1,False,False,Terminal EMA,13,2,track,ambient,album,2010,Music For Real Airports,0.21100000000000002,340533,0.295,0.789,0.521,90.022,0.0802,35.337882909090915,-47.99728145454546,25.141351272727267,-9.641169454545455,-27.767959272727165,-22.87689599999999,15.912079999999996,1.4089629090909086,-20.245042909090888,-7.46456654545455,-8.491221090909104,-21.25748218181814,3.5262249567381265,42.128682870414806,34.899265457034524,22.91135661719761,37.277186154666936,15.334375262415936,16.39208068844102,12.164887163630544,18.132739872271106,10.458300758846528,9.136454926319127,11.705207250297894,35.337882909090915,-47.99728145454546,25.141351272727267,-9.641169454545455,-27.767959272727165,-22.87689599999999,15.912079999999996,1.4089629090909086,-20.245042909090888,-7.46456654545455,-8.491221090909104,-21.25748218181814,3.5262249567381265,42.128682870414806,34.899265457034524,22.91135661719761,37.277186154666936,15.334375262415936,16.39208068844102,12.164887163630544,18.132739872271106,10.458300758846528,9.136454926319127,11.705207250297894
6sE6Ly2eH7SGKKM14DGIZU,Fort Fairfield,1,False,False,Freakout pt 1,4,12,track,ambient,album,2010,The Dead Sea Scrolls,0.212,315025,0.21,0.871,0.111,76.68,0.06,32.600636032757066,-56.16569335759789,-26.770949954504097,-12.634780709736111,4.579599636032758,-39.24345131938124,17.59889899909006,-1.5139727024567797,-17.763693357597813,-0.6226132848043691,-4.329060964513201,-1.9465059144677028,4.593212217784807,29.488189885522758,39.094929425366146,26.95097458349398,18.30802345464642,24.890284083766996,24.012123070355344,15.466839486597522,13.404441201112466,14.827306340952749,13.293098619643974,17.420147341499597,32.600636032757066,-56.16569335759789,-26.770949954504097,-12.634780709736111,4.579599636032758,-39.24345131938124,17.59889899909006,-1.5139727024567797,-17.763693357597813,-0.6226132848043691,-4.329060964513201,-1.9465059144677028,4.593212217784807,29.488189885522758,39.094929425366146,26.95097458349398,18.30802345464642,24.890284083766996,24.012123070355344,15.466839486597522,13.404441201112466,14.827306340952749,13.293098619643974,17.420147341499597
2eFKueVyDLr80sZJkLyw9P,Hammock,2,False,False,Glossolalia,0,7,track,ambient,album,2012,Departure Songs,0.371,130760,0.308,0.938,0.19699999999999998,133.209,0.22,34.58856377079478,-103.5709168207025,53.6083401109057,-0.7738299445471335,13.09716635859519,-34.12387060998151,23.85012569316081,4.937743068391859,-8.874290203327167,-5.33250646950092,-0.1856155268022179,9.521243992606296,6.562645385627642,48.706944245210394,40.923083912551625,21.829357765376546,23.116524032285586,10.731486406394717,25.26547695379391,12.128262993038545,15.902134726800979,9.045668384414235,7.845705744997822,11.492444597775963,34.58856377079478,-103.5709168207025,53.6083401109057,-0.7738299445471335,13.09716635859519,-34.12387060998151,23.85012569316081,4.937743068391859,-8.874290203327167,-5.33250646950092,-0.1856155268022179,9.521243992606296,6.562645385627642,48.706944245210394,40.923083912551625,21.829357765376546,23.116524032285586,10.731486406394717,25.26547695379391,12.128262993038545,15.902134726800979,9.045668384414235,7.845705744997822,11.492444597775963
25N6tLYS1uFJ3c5lsXV3y1,Tim Hecker,1,False,False,In the Fog II,25,3,track,ambient,album,2011,"Ravedeath, 1972",0.281,361067,0.47700000000000004,0.8029999999999999,0.114,120.506,0.034,47.58298540145991,-33.939763295099056,47.66086757038582,-9.95245151199168,-16.954946819603762,-26.80618873826902,2.9811678832116852,1.6856757038581867,-19.634557872784153,-6.758684045881127,-2.4791866527632975,-1.2312252346193953,4.964618152759519,49.57904466296568,33.496353959600256,18.211676256928,17.90241076062254,8.569777040558499,18.362758987941852,10.106733656668256,14.699629292491652,8.175968532723532,6.8782311272646375,12.93243547869442,47.58298540145991,-33.939763295099056,47.66086757038582,-9.95245151199168,-16.954946819603762,-26.80618873826902,2.9811678832116852,1.6856757038581867,-19.634557872784153,-6.758684045881127,-2.4791866527632975,-1.2312252346193953,4.964618152759519,49.57904466296568,33.496353959600256,18.211676256928,17.90241076062254,8.569777040558499,18.362758987941852,10.106733656668256,14.699629292491652,8.175968532723532,6.8782311272646375,12.93243547869442
76bfbFn1BkmGhXghy24N39,Stars Of The Lid,2,False,False,Fac 21,23,5,track,ambient,album,2001,The Tired Sounds of Stars of the Lid,0.0701,188187,0.0545,0.88,0.11,78.827,0.031,31.637415492957757,-27.35217136150233,17.88115258215961,-22.035234741784045,-7.7610211267605695,-31.43215023474178,-13.29209154929577,-2.5480680751173708,-7.7414647887323955,-0.84856338028169,-4.453906103286387,-9.163553990610323,7.591462235255632,24.763644620217946,17.83245162684376,18.067024180796146,15.443937764764065,7.573938469186521,14.56206991939955,9.2358902040484,11.32548905724676,7.09485160625626,7.541072249588622,9.473028171946392,31.637415492957757,-27.35217136150233,17.88115258215961,-22.035234741784045,-7.7610211267605695,-31.43215023474178,-13.29209154929577,-2.5480680751173708,-7.7414647887323955,-0.84856338028169,-4.453906103286387,-9.163553990610323,7.591462235255632,24.763644620217946,17.83245162684376,18.067024180796146,15.443937764764065,7.573938469186521,14.56206991939955,9.2358902040484,11.32548905724676,7.09485160625626,7.541072249588622,9.473028171946392
2AIQ4vQLWyfGGA41iTeA1x,Julien Neto,1,False,False,VI (Featuring Keith Kenniff),17,3,track,ambient,album,2005,Le Fumeur De Ciel,0.433,253453,0.257,0.91,0.0668,119.978,0.0391,36.747052754982356,-117.01121688159427,-14.491746776084414,-5.336901524032819,17.030995310668256,-34.47592614302465,1.4483470105510037,-10.674289566236816,5.234438452520511,1.2777784290738579,-8.613242672919112,0.9254161781946108,6.5047214862291325,71.47804774323467,43.57892336329433,39.612630388079396,29.974257016912716,32.02190776219391,25.39113721219941,29.278588576905893,16.674031668149272,22.985391046386574,18.319133266854834,12.205960158222053,36.747052754982356,-117.01121688159427,-14.491746776084414,-5.336901524032819,17.030995310668256,-34.47592614302465,1.4483470105510037,-10.674289566236816,5.234438452520511,1.2777784290738579,-8.613242672919112,0.9254161781946108,6.5047214862291325,71.47804774323467,43.57892336329433,39.612630388079396,29.974257016912716,32.02190776219391,25.39113721219941,29.278588576905893,16.674031668149272,22.985391046386574,18.319133266854834,12.205960158222053
3md3vi2KPEjP6hk4Rs21oV,H.U.V.A. Network,1,False,False,Rain Geometrics,21,3,track,ambient,album,2004,Distances,0.508,353747,0.38,0.9259999999999999,0.102,159.99200000000002,0.287,35.09221818181823,-103.19161231671593,-39.15932023460405,-1.6269818181818236,7.256012316715551,-39.10190322580638,-16.338463343108486,-19.76795249266862,-4.142059824046919,-0.20537008797653647,-1.178139002932553,-3.3504926686217025,5.651840872507243,57.158103272116485,31.49933942202836,33.44694899749254,31.886691452203706,26.54032234818705,21.90003936581289,20.58817777228161,17.00112893921127,16.342246162072005,13.164110319083129,10.53885346417222,35.09221818181823,-103.19161231671593,-39.15932023460405,-1.6269818181818236,7.256012316715551,-39.10190322580638,-16.338463343108486,-19.76795249266862,-4.142059824046919,-0.20537008797653647,-1.178139002932553,-3.3504926686217025,5.651840872507243,57.158103272116485,31.49933942202836,33.44694899749254,31.886691452203706,26.54032234818705,21.90003936581289,20.58817777228161,17.00112893921127,16.342246162072005,13.164110319083129,10.53885346417222
1beB8x5zGWu7rQS7Y6jOLQ,Jon Hopkins,1,False,False,Elegiac,30,1,track,ambient,album,2001,Opalescent,0.6509999999999999,384133,0.27899999999999997,0.885,0.0679,126.977,0.332,36.90950181554104,-81.23042047930291,-1.5101147421931918,-1.5355468409586086,37.00816993464054,-33.58438271604931,1.6879114015976737,-9.9792047930283,-7.35768409586056,-4.517380537400149,-5.565425562817722,-5.377999273783594,7.913998021253921,77.23777585906518,49.8967311304776,41.25739140127271,34.25105884999908,29.653318317260684,20.571000034749048,24.357201295257237,17.431409048854174,17.6616351180344,16.20407618409955,13.243965441990294,36.90950181554104,-81.23042047930291,-1.5101147421931918,-1.5355468409586086,37.00816993464054,-33.58438271604931,1.6879114015976737,-9.9792047930283,-7.35768409586056,-4.517380537400149,-5.565425562817722,-5.377999273783594,7.913998021253921,77.23777585906518,49.8967311304776,41.25739140127271,34.25105884999908,29.653318317260684,20.571000034749048,24.357201295257237,17.431409048854174,17.6616351180344,16.20407618409955,13.243965441990294
5NCScH7e54KfN429bc0YCj,INDIANS,1,False,False,Bird,23,2,track,ambient,album,2013,Somewhere Else,0.166,301960,0.349,0.308,0.27399999999999997,54.708,0.0387,42.832919068736146,-38.087582039911325,52.62446341463416,-2.6816529933481172,24.27021396895788,-24.766779379157423,0.4627716186252765,-2.473964523281592,-7.064839246119733,-6.713097560975607,-4.481125277161863,5.537936807095343,7.082624793670466,67.02448582081261,46.93155144029442,31.87050732495897,23.98160544667296,15.102709996989262,25.344891772767767,15.761502724139163,15.763999087458778,11.98357277410217,11.414816016629445,16.251802503339285,42.832919068736146,-38.087582039911325,52.62446341463416,-2.6816529933481172,24.27021396895788,-24.766779379157423,0.4627716186252765,-2.473964523281592,-7.064839246119733,-6.713097560975607,-4.481125277161863,5.537936807095343,7.082624793670466,67.02448582081261,46.93155144029442,31.87050732495897,23.98160544667296,15.102709996989262,25.344891772767767,15.761502724139163,15.763999087458778,11.98357277410217,11.414816016629445,16.251802503339285
6aCroxyoiKtwv8Vi7lh9Qb,Ex Confusion,1,False,False,Sketches for the Truth,0,8,track,ambient,album,2012,Embrace,0.0637,234240,0.14400000000000002,0.9009999999999999,0.0986,64.979,0.04,38.62410769230776,-102.74549401709403,44.114726495726494,-6.841244444444444,24.413039316239313,-31.724492307692316,8.30623760683761,4.405411965811962,-17.232770940170926,-9.212131623931628,4.601384615384616,26.91981196581197,7.561036013874596,54.42216195550617,28.035940914280733,19.512430338877003,24.308305670885517,12.364029893023325,13.01609453149035,12.829310517548423,13.797855959320424,10.33759248860126,7.4644699557281635,9.134971153664425,38.62410769230776,-102.74549401709403,44.114726495726494,-6.841244444444444,24.413039316239313,-31.724492307692316,8.30623760683761,4.405411965811962,-17.232770940170926,-9.212131623931628,4.601384615384616,26.91981196581197,7.561036013874596,54.42216195550617,28.035940914280733,19.512430338877003,24.308305670885517,12.364029893023325,13.01609453149035,12.829310517548423,13.797855959320424,10.33759248860126,7.4644699557281635,9.134971153664425
0UPi7Oa2THtF7WDAWGvDnK,Brian Eno,1,False,False,Bone Jump,21,7,track,ambient,album,2010,Small Craft On A Milk Sea,0.535,142040,0.44,0.9129999999999999,0.0987,158.0,0.546,38.328478705281086,-48.48435604770017,-23.1579199318569,13.630223168654187,24.01695229982964,-52.10932027257239,10.47755877342418,-17.446507666098796,4.341340715502552,2.849708688245316,-8.031357751277689,-4.092369676320271,6.749396602847699,68.9159772714882,59.12455894720713,38.778687709891685,34.32119342232833,30.991305594695483,25.278542099921,23.24249761992335,17.54158498749403,17.271193059591504,14.39680629703649,20.15561740992801,38.328478705281086,-48.48435604770017,-23.1579199318569,13.630223168654187,24.01695229982964,-52.10932027257239,10.47755877342418,-17.446507666098796,4.341340715502552,2.849708688245316,-8.031357751277689,-4.092369676320271,6.749396602847699,68.9159772714882,59.12455894720713,38.778687709891685,34.32119342232833,30.991305594695483,25.278542099921,23.24249761992335,17.54158498749403,17.271193059591504,14.39680629703649,20.15561740992801
0vUKSQvNb3ntbuFy1h2r2O,Explosions In The Sky,1,False,False,Human Qualities,0,2,track,ambient,album,2011,"Take Care, Take Care, Take Care",0.26899999999999996,489480,0.27,0.889,0.11599999999999999,112.02600000000001,0.0437,35.9422483056069,-15.102049907578529,-18.973232285890337,-24.966208872458402,-30.156176833025295,-26.535272951324718,-8.928641404805914,-2.4503918669131233,-13.808845964263726,-2.4426715958102263,-6.457685767097964,-1.1077609365372703,11.02996857185067,76.13775184276287,56.145243003872416,26.369628862698654,32.06791256980439,19.3689832630024,18.17280682455044,13.634341576914823,15.889598603883435,11.061917836520191,8.847988369734805,14.293795301601008,35.9422483056069,-15.102049907578529,-18.973232285890337,-24.966208872458402,-30.156176833025295,-26.535272951324718,-8.928641404805914,-2.4503918669131233,-13.808845964263726,-2.4426715958102263,-6.457685767097964,-1.1077609365372703,11.02996857185067,76.13775184276287,56.145243003872416,26.369628862698654,32.06791256980439,19.3689832630024,18.17280682455044,13.634341576914823,15.889598603883435,11.061917836520191,8.847988369734805,14.293795301601008
6fj0wMFyJLPOWXnUuwxXKT,Hammock,1,False,False,Gold Star Mothers,8,1,track,ambient,album,2008,Maybe They Will Sing for Us Tomorrow,0.0655,462480,0.20600000000000002,0.9179999999999999,0.0736,73.238,0.0308,40.859764826175834,-85.37056441717799,49.180259032038045,-7.886926380368092,28.80245603271978,-33.668514655760035,-4.737415132924335,-1.0711860940695292,1.418678254942058,-1.1729665985003408,-0.1590674846625764,1.187974778459443,6.571845913077147,57.79979783278385,44.73616536208638,24.36735863282733,26.672136463046094,10.0464970866006,20.99132157286189,11.908192153373319,12.848956431158387,9.315196327596466,8.834358942668787,15.019088156154396,40.859764826175834,-85.37056441717799,49.180259032038045,-7.886926380368092,28.80245603271978,-33.668514655760035,-4.737415132924335,-1.0711860940695292,1.418678254942058,-1.1729665985003408,-0.1590674846625764,1.187974778459443,6.571845913077147,57.79979783278385,44.73616536208638,24.36735863282733,26.672136463046094,10.0464970866006,20.99132157286189,11.908192153373319,12.848956431158387,9.315196327596466,8.834358942668787,15.019088156154396
7swx5xLemJWVosynhueQ4Z,AES DANA,1,False,False,Anthrazit,28,1,track,ambient,album,2011,Perimeters,0.56,413226,0.613,0.8809999999999999,0.0889,123.985,0.149,39.13649513451636,-22.301875214653695,-50.51581969089865,-14.518583285632474,26.022633085289026,-46.06321751574132,-3.4539765311963655,-19.504017744705173,1.6431556954779631,4.556471665712653,-6.023583285632519,15.586243846594167,6.957595317065587,54.09486037781083,44.21737831383232,33.97922282727166,31.709395300998494,25.42543795707169,25.409866672898943,23.49076330964307,17.181378466562414,19.923604807499053,15.31830406589176,14.166111314445661,39.13649513451636,-22.301875214653695,-50.51581969089865,-14.518583285632474,26.022633085289026,-46.06321751574132,-3.4539765311963655,-19.504017744705173,1.6431556954779631,4.556471665712653,-6.023583285632519,15.586243846594167,6.957595317065587,54.09486037781083,44.21737831383232,33.97922282727166,31.709395300998494,25.42543795707169,25.409866672898943,23.49076330964307,17.181378466562414,19.923604807499053,15.31830406589176,14.166111314445661
3ZS4oVvDdQ1AlJmtJZPBwq,Burial,1,False,False,Dog Shelter,0,10,track,ambient,album,2007,Untrue,0.21600000000000003,183213,0.41,0.919,0.135,145.114,0.134,37.626694444444446,-115.73291512345678,66.1275802469136,1.5064552469135808,42.40530864197528,-31.885930555555543,-5.501902777777779,1.214421296296296,-13.597234567901232,-7.108885802469135,0.1737885802469137,-2.6173271604938266,7.509152234578231,60.026694407337786,34.69062594239039,26.146857378011266,22.022611419015217,15.647092446050893,17.36598589779111,14.418307045942528,11.782151149381479,11.285172748717306,10.539708154475035,13.299260818649882,37.626694444444446,-115.73291512345678,66.1275802469136,1.5064552469135808,42.40530864197528,-31.885930555555543,-5.501902777777779,1.214421296296296,-13.597234567901232,-7.108885802469135,0.1737885802469137,-2.6173271604938266,7.509152234578231,60.026694407337786,34.69062594239039,26.146857378011266,22.022611419015217,15.647092446050893,17.36598589779111,14.418307045942528,11.782151149381479,11.285172748717306,10.539708154475035,13.299260818649882
6Jwq0BneOY7cRW5SN3wWXX,Brian Eno,1,False,False,Brutal Ardour (Variation On 'The Canon In D Major' By Johann Pachelbel) - Remastered 2004,20,4,track,ambient,album,1975,Discreet Music,0.156,493520,0.204,0.489,0.415,82.64299999999999,0.0355,41.656976255088175,90.46167164179104,102.0024287652645,9.18338195386703,51.50474219810031,-26.006425373134306,-18.989470149253734,-3.7754192672998697,-1.926826322930799,0.5114857530529162,-0.571389416553596,13.304806648575315,6.384203068741274,46.80600274212601,34.181509968337565,20.53564968222298,18.39921383872843,8.044327081175162,20.891143868130605,13.181400822298095,16.420733813812102,9.899609556174344,8.121174453910294,16.470501008399285,41.656976255088175,90.46167164179104,102.0024287652645,9.18338195386703,51.50474219810031,-26.006425373134306,-18.989470149253734,-3.7754192672998697,-1.926826322930799,0.5114857530529162,-0.571389416553596,13.304806648575315,6.384203068741274,46.80600274212601,34.181509968337565,20.53564968222298,18.39921383872843,8.044327081175162,20.891143868130605,13.181400822298095,16.420733813812102,9.899609556174344,8.121174453910294,16.470501008399285
